# New slice
39 43
38 42
37 41
37 40
38 39
38 38
38 38
39 37
38 36
39 36
39 35
40 35
39 35
39 34
40 34
39 34
40 34
40 34
39 34
39 34
40 34
39 34
40 34
39 34
39 35
40 35
39 35
40 35
39 35
39 36
38 35
38 34
39 34
40 34
39 34
40 34
40 33
39 34
40 34
39 34
# New slice
31 31
31 32
30 33
29 33
28 34
27 35
26 35
25 36
24 37
23 38
23 38
22 39
21 40
20 40
20 40
20 40
20 41
19 42
18 43
18 43
18 42
19 42
18 43
18 43
19 43
20 43
19 44
19 43
20 43
19 44
20 44
19 44
20 44
19 44
19 43
20 43
19 44
20 44
19 44
20 44
# New slice
30 21
29 21
28 21
28 20
28 20
27 20
27 20
26 20
25 20
24 20
24 19
23 19
23 20
22 20
21 20
20 20
20 21
19 21
19 21
18 21
17 21
17 21
17 21
16 21
15 21
14 20
13 20
13 21
12 20
11 20
10 20
10 19
9 19
8 19
7 19
7 18
6 19
6 19
5 19
4 20
# New slice
17 25
16 24
16 24
16 24
16 24
15 23
14 22
13 21
12 20
11 20
10 20
9 20
8 20
7 20
6 20
5 20
4 20
3 21
2 22
1 23
0 23
0 24
1 24
1 25
1 24
2 24
2 24
1 24
1 23
0 23
1 23
0 24
0 23
1 23
1 24
0 24
0 24
1 24
1 24
0 24
# New slice
14 45
14 45
15 45
16 45
16 44
17 44
18 44
19 44
19 43
20 43
20 44
19 44
20 44
20 45
20 44
19 44
19 43
20 43
19 44
20 44
20 45
19 44
20 44
19 44
20 44
20 44
19 44
20 44
19 44
20 44
19 44
19 44
20 44
19 44
19 45
20 45
20 45
19 44
19 43
19 42
# New slice
33 11
34 11
35 11
35 12
36 12
37 12
38 12
39 12
40 12
40 13
41 13
42 13
42 12
43 12
42 11
42 10
43 10
42 10
43 10
42 10
43 10
43 11
43 11
42 11
43 11
42 11
42 10
43 10
42 10
43 10
43 11
42 11
43 11
42 11
41 11
42 11
43 11
43 11
43 10
43 9
# New slice
18 3
17 3
16 3
15 3
14 3
13 4
12 4
12 5
11 5
10 5
9 5
10 5
9 5
9 6
10 6
9 6
10 6
9 5
10 5
9 5
10 5
9 5
10 5
9 5
9 5
10 5
9 5
9 4
10 4
9 4
9 5
9 5
10 5
10 4
10 3
9 3
10 3
9 4
10 4
10 5
# New slice
30 30
29 31
28 32
27 32
26 33
25 34
25 35
24 36
23 37
22 38
22 38
21 39
21 40
20 41
19 42
18 43
18 42
19 43
20 43
19 44
20 44
19 44
19 45
20 45
19 44
20 44
20 45
21 45
20 44
19 44
20 44
19 44
19 43
19 42
19 43
19 44
19 43
19 43
18 44
18 45
# New slice
26 35
25 36
24 37
23 38
23 38
23 39
22 40
21 41
20 42
19 43
20 43
19 43
19 42
18 43
19 43
20 43
19 44
20 44
20 45
19 45
18 44
19 44
20 44
19 44
19 43
19 42
19 43
20 43
20 43
20 43
19 43
19 44
19 44
20 44
19 44
20 44
19 44
20 44
19 44
20 44
# New slice
27 8
27 8
26 8
25 8
24 8
23 8
23 8
22 8
21 8
20 8
19 8
18 8
18 8
17 7
16 6
15 6
14 5
13 5
12 5
11 5
11 4
10 4
9 4
10 4
9 4
10 4
9 4
10 4
9 4
10 4
9 4
9 3
9 4
9 3
9 4
10 4
9 4
10 4
9 4
10 4
# New slice
18 47
19 46
20 46
19 45
19 46
20 46
19 45
19 46
20 46
19 46
20 46
19 46
19 45
19 44
20 44
20 44
19 44
20 44
20 45
19 44
20 44
20 44
19 44
20 44
19 44
20 44
19 44
20 44
19 44
20 44
19 44
19 44
19 44
19 44
20 44
19 44
19 44
19 44
20 44
20 44
# New slice
19 14
18 14
17 15
16 16
16 17
15 18
14 19
14 20
14 20
13 20
12 20
11 20
10 20
9 20
8 20
8 20
8 20
7 20
7 19
6 19
5 20
4 20
3 21
2 21
2 22
2 22
1 23
1 23
1 23
1 23
0 23
1 23
1 24
0 24
0 25
1 25
0 25
1 25
0 25
0 26
# New slice
1 49
1 48
2 48
2 48
3 48
4 48
5 48
6 48
6 47
6 47
7 47
8 47
9 47
9 46
10 46
10 46
11 46
11 47
12 47
13 47
14 47
15 46
16 45
17 45
17 45
17 46
18 45
19 45
19 45
20 45
19 44
20 44
20 44
19 44
20 44
21 44
