# New slice
14 26
13 25
12 25
11 25
10 25
10 25
9 25
10 24
9 24
9 23
10 24
10 23
10 24
9 24
9 24
10 24
9 24
10 24
9 24
10 24
10 25
9 25
9 25
9 25
10 25
10 26
9 25
10 25
9 25
10 25
9 25
9 26
10 26
9 26
10 25
9 25
9 26
10 25
9 25
10 25
# New slice
1 28
1 28
2 27
3 26
4 25
5 25
6 25
7 25
8 25
9 25
10 25
9 25
9 25
10 25
10 25
10 25
10 24
9 24
10 24
9 24
10 24
10 25
10 25
10 24
10 24
9 24
10 24
9 24
9 25
10 25
9 25
10 25
10 26
9 25
10 25
9 25
10 25
9 25
10 25
10 26
# New slice
24 24
23 24
22 24
21 24
20 24
19 24
18 24
18 24
18 25
17 25
16 25
15 25
14 25
13 25
12 25
12 24
12 23
12 23
11 24
10 24
10 25
10 25
9 25
10 25
9 25
10 25
10 24
9 24
9 24
9 25
10 25
10 24
10 23
10 24
9 24
9 23
10 24
9 24
10 24
10 24
# New slice
29 49
29 48
29 48
28 47
27 46
26 45
25 44
25 43
24 43
23 42
22 41
21 40
20 39
19 39
19 39
20 38
19 37
20 36
19 36
20 36
19 35
19 34
18 33
17 32
17 31
16 30
15 29
14 28
13 27
13 26
12 25
11 25
10 25
9 25
9 24
10 24
11 24
10 24
10 24
9 24
# New slice
0 44
1 44
0 43
0 43
0 43
1 43
0 42
1 42
1 41
1 40
0 39
0 40
1 40
0 39
0 40
1 40
0 39
0 39
1 39
0 38
1 38
0 37
1 37
2 37
1 36
1 35
2 34
3 34
2 33
3 32
4 31
5 30
4 29
5 28
6 27
7 26
8 25
8 25
9 25
10 25
# New slice
39 17
39 17
38 18
37 19
36 19
36 19
35 20
34 21
34 22
33 23
32 24
31 24
30 25
30 26
29 27
28 28
27 28
26 29
25 29
24 29
24 29
23 29
22 29
21 28
21 27
20 26
19 25
19 25
18 25
18 24
18 23
17 24
16 24
15 25
15 24
14 24
14 24
13 24
12 24
11 24
# New slice
39 28
38 27
37 26
36 25
36 26
36 26
35 25
34 25
33 25
33 26
32 26
31 26
30 26
29 27
28 28
27 29
26 29
25 29
25 28
24 28
23 28
23 29
23 30
22 29
21 28
20 28
19 28
18 27
17 26
16 25
15 25
15 24
14 24
13 24
13 24
13 25
13 25
12 25
11 25
10 25
# New slice
44 22
44 23
43 23
43 22
42 22
42 21
41 21
41 21
40 22
39 23
38 24
37 24
36 24
35 24
34 24
34 25
34 26
33 26
32 26
32 27
32 26
31 26
30 26
29 27
28 27
27 28
27 28
26 29
25 29
25 30
25 29
24 29
23 29
22 29
21 28
20 27
19 26
18 25
17 25
16 25
# New slice
12 41
11 40
11 39
10 38
9 38
8 37
7 36
6 35
5 34
4 33
3 32
4 31
5 30
5 30
5 30
6 29
7 28
8 27
8 26
9 25
10 25
9 25
9 24
10 24
9 24
10 24
9 24
10 24
10 23
9 24
10 24
9 24
9 25
10 25
9 25
9 26
10 25
10 24
10 23
9 24
# New slice
45 37
45 37
44 37
44 37
43 36
42 36
41 35
40 35
39 34
38 33
37 32
37 31
37 30
37 30
36 29
35 29
35 29
34 28
33 27
32 27
31 27
30 27
29 27
28 28
27 29
26 29
25 29
25 30
25 31
24 31
24 32
23 31
22 30
21 29
20 28
19 27
18 26
17 25
17 25
17 25
# New slice
21 21
21 22
20 23
19 24
19 23
18 23
18 23
18 23
18 24
17 24
16 24
15 24
14 24
13 24
12 24
11 24
10 24
9 24
10 24
10 24
9 24
10 24
9 24
9 24
10 24
9 24
10 24
9 24
10 24
9 24
10 24
9 24
10 24
9 24
10 24
10 23
9 24
10 24
10 24
10 25
# New slice
17 26
16 26
15 25
16 24
15 24
14 24
14 25
13 25
12 25
11 25
11 26
10 25
9 25
9 26
10 25
10 24
9 24
10 24
9 24
10 24
9 24
10 24
9 24
9 25
10 25
10 24
9 24
10 24
9 24
10 24
9 24
10 24
10 25
9 25
9 24
10 24
9 24
10 24
9 24
10 24
# New slice
12 23
12 24
12 24
11 24
10 24
9 24
10 24
9 24
9 24
10 24
9 24
10 24
10 24
9 24
10 24
9 25
10 25
9 25
10 25
10 25
10 24
10 23
10 24
10 24
10 23
9 24
10 24
10 25
9 25
9 24
10 24
10 23
9 24
9 24
10 24
10 24
10 25
10 26
9 25
10 25
# New slice
40 22
39 23
38 23
38 23
38 23
38 24
37 24
36 24
35 24
34 24
34 24
33 24
33 24
32 24
31 25
30 25
29 26
28 27
27 28
27 29
27 28
27 28
26 29
25 29
25 28
24 29
23 29
22 29
21 29
20 28
19 28
18 27
17 27
16 26
15 26
14 25
14 26
14 26
14 26
13 25
# New slice
43 29
42 28
42 27
41 27
40 26
39 25
38 25
38 25
37 25
37 25
36 25
35 25
34 25
34 25
34 24
33 24
32 24
32 25
31 25
30 25
29 26
28 27
27 28
27 29
26 29
26 28
25 29
24 29
24 30
23 30
22 29
22 28
22 29
21 28
20 27
19 27
18 26
18 26
17 25
16 24
# New slice
22 44
21 43
21 42
20 41
19 40
18 39
19 39
20 38
19 37
20 36
19 35
18 34
17 33
16 32
15 32
14 31
13 30
12 29
11 28
11 28
10 27
9 26
10 26
9 25
10 24
10 23
9 23
10 24
9 24
9 23
9 24
10 24
10 23
10 23
9 24
10 24
9 24
10 24
9 24
10 24
# New slice
15 31
14 30
14 30
13 29
12 28
11 27
11 27
11 27
11 27
10 27
9 26
10 25
10 24
10 25
9 25
9 24
10 24
9 24
9 24
9 24
10 24
9 24
10 24
10 24
10 23
9 24
10 24
9 24
9 24
10 24
10 23
9 24
9 25
10 25
9 25
9 24
9 25
10 25
9 25
10 25
# New slice
23 19
23 20
22 21
22 22
21 22
20 23
19 24
19 25
19 25
18 25
18 25
17 25
16 25
15 25
14 25
13 25
12 25
11 25
11 26
10 25
9 25
10 25
9 25
10 25
9 25
10 24
10 25
9 25
10 25
9 25
9 24
9 23
10 24
9 24
10 24
9 24
10 24
9 24
9 25
10 25
# New slice
32 17
31 17
30 17
29 17
29 17
28 17
27 17
26 17
25 17
24 18
23 19
23 20
22 21
22 21
21 22
20 22
19 22
19 22
18 23
18 23
18 24
18 23
18 23
17 24
16 24
15 25
14 25
13 25
12 25
11 25
11 25
11 25
10 25
9 25
10 25
9 25
10 25
9 25
9 25
9 26
# New slice
46 38
45 37
45 37
44 36
44 36
43 35
43 34
43 33
43 32
42 31
41 30
40 29
39 28
38 27
37 26
36 25
36 25
35 25
34 25
33 25
32 25
31 25
30 26
29 27
28 28
27 29
27 28
27 29
27 29
27 29
26 29
26 28
25 29
25 29
24 29
23 29
23 30
23 29
23 30
22 29
# New slice
49 35
48 35
47 34
46 34
45 33
44 32
43 31
42 30
41 29
40 28
39 27
39 27
38 26
37 25
37 25
36 25
35 25
34 25
33 25
32 25
31 25
30 25
29 26
28 27
27 28
26 29
25 29
24 29
23 29
22 29
21 28
20 27
19 26
18 25
17 25
16 25
15 25
14 25
13 25
13 24
# New slice
26 3
25 4
24 5
23 6
22 7
21 8
20 9
20 9
19 10
18 11
17 11
16 12
15 13
14 14
13 15
12 16
11 17
11 17
10 18
9 19
8 20
7 21
8 22
8 22
9 22
8 22
9 22
8 23
9 24
9 24
10 24
11 24
10 24
10 24
9 24
10 24
10 25
10 24
9 24
10 24
# New slice
10 20
9 21
8 22
9 23
10 24
9 24
9 24
9 25
10 24
9 24
9 23
10 24
9 24
10 24
10 25
10 25
9 25
10 25
9 25
10 25
9 25
10 25
10 25
11 25
10 25
9 25
9 24
10 24
9 24
10 24
9 24
10 24
11 24
10 24
9 24
10 24
9 24
10 24
10 25
10 26
# New slice
27 23
26 23
25 23
24 23
23 23
22 23
21 23
20 23
19 24
18 24
17 24
16 24
15 24
14 24
14 24
14 23
13 24
12 24
11 24
10 24
9 25
9 26
10 25
9 25
10 25
10 24
9 24
10 24
10 25
11 25
11 25
11 24
10 24
10 24
9 24
8 24
8 23
9 24
9 25
10 25
# New slice
9 25
10 25
9 25
10 25
9 25
9 25
10 25
10 26
9 25
9 25
9 26
10 26
9 25
9 26
10 25
9 25
10 25
9 25
10 25
9 25
10 25
10 24
9 24
10 24
10 23
10 23
10 23
9 24
10 24
11 24
10 24
10 23
9 23
9 23
10 24
10 25
9 25
10 25
10 26
9 25
# New slice
1 34
1 33
2 32
3 31
4 30
4 30
5 30
6 29
5 28
6 27
7 27
8 26
9 25
9 25
10 25
9 25
10 25
9 25
10 25
9 25
9 26
10 26
9 25
10 25
9 25
10 25
9 25
9 24
10 24
9 24
10 24
9 24
10 24
9 24
10 24
9 24
10 24
9 24
10 24
9 24
# New slice
29 13
28 14
28 14
27 14
27 14
26 15
25 16
24 17
24 18
24 19
23 20
22 21
22 20
22 20
21 21
20 21
19 21
18 21
17 22
16 23
16 24
15 24
15 25
15 25
14 25
13 25
13 25
12 25
12 25
11 25
11 25
10 25
10 25
10 26
10 26
9 25
10 25
10 24
9 24
10 24
# New slice
0 9
1 9
0 10
1 10
0 11
1 11
0 12
1 12
0 13
0 13
1 13
2 13
1 13
2 14
3 14
3 15
4 16
4 16
4 17
3 18
4 18
5 19
6 20
6 20
5 21
6 22
7 23
8 23
9 24
9 25
9 26
10 25
9 25
10 25
9 25
9 26
10 25
9 25
10 25
11 25
# New slice
33 46
33 46
32 45
32 44
31 43
30 42
29 41
28 40
27 39
27 39
26 38
25 38
24 38
23 37
22 36
21 35
20 34
19 33
18 32
17 31
16 30
15 29
15 29
14 28
13 28
12 27
11 26
10 25
10 24
10 23
9 24
9 24
10 24
10 25
9 25
10 25
9 24
10 24
9 24
9 23
# New slice
27 24
26 25
25 26
24 27
23 28
23 29
22 29
22 28
22 29
21 28
20 27
19 27
19 27
18 26
17 25
16 25
15 25
14 25
13 25
13 24
12 24
12 24
11 24
10 24
9 24
10 24
10 23
9 23
10 24
9 24
10 24
10 23
10 24
9 24
9 25
9 25
10 25
9 25
10 25
9 25
# New slice
7 45
7 44
6 43
6 43
5 42
4 42
4 42
3 41
3 41
3 40
2 39
1 38
0 37
0 38
1 38
0 37
1 37
0 36
0 37
0 36
0 37
0 37
1 37
0 37
1 37
1 38
1 38
0 37
1 37
