#Observed Trajectory.
27 44
28 43
29 42
30 41
29 41
30 41
29 40
30 39
29 37
28 37
27 36
28 35
29 34
29 34
28 33
29 32
30 31
29 30
29 29
29 28
30 28
29 26
29 25
28 25
26 23
26 22
25 22
24 21
23 20
23 20
22 19
22 19
21 18
20 18
19 17
19 17
20 16
21 16
22 15
23 14
#Observed Trajectory.
13 39
12 38
11 37
11 36
10 35
9 34
8 33
8 33
7 31
6 30
6 30
5 29
4 29
5 27
7 27
6 26
7 25
7 24
7 24
8 23
8 23
9 23
10 22
11 21
12 20
12 20
13 19
15 18
15 17
16 16
17 16
18 15
19 14
20 13
21 14
22 13
23 12
23 11
24 10
23 10
#Observed Trajectory.
3 28
3 28
4 27
5 26
6 24
8 25
7 24
8 23
9 22
10 21
11 20
12 19
13 18
13 17
14 17
15 16
16 16
17 15
18 14
19 13
20 12
21 11
21 10
22 10
22 9
22 9
22 9
23 9
23 10
24 10
24 9
25 9
25 9
25 11
23 10
23 10
24 10
25 10
25 10
24 10
#Observed Trajectory.
8 8
9 8
9 8
11 8
11 8
12 8
13 8
14 8
14 9
14 9
15 9
16 9
17 9
18 9
19 9
19 8
19 8
19 7
20 8
21 7
22 8
23 10
24 9
25 9
24 10
24 9
24 9
25 9
24 11
25 9
24 10
25 10
25 11
24 10
25 10
24 10
24 10
25 10
25 11
25 11
#Observed Trajectory.
43 6
43 7
42 8
41 9
40 10
39 11
38 12
37 13
36 13
35 14
35 13
34 14
33 14
32 13
31 12
30 11
30 11
29 11
29 10
28 10
27 10
26 10
26 10
26 8
25 9
24 10
25 10
24 10
25 10
24 11
25 9
25 10
23 10
24 10
25 10
24 10
24 9
25 9
24 10
26 10
#Observed Trajectory.
33 30
32 30
32 29
31 28
31 27
30 26
30 25
29 24
28 23
27 22
26 21
26 20
26 19
25 18
24 18
23 17
23 18
22 16
23 15
24 14
25 13
24 12
24 12
25 11
24 10
24 10
24 9
25 9
25 10
24 9
24 10
25 10
24 10
24 11
25 9
25 10
25 9
23 10
25 10
24 9
#Observed Trajectory.
1 15
3 15
3 16
3 15
4 15
5 15
6 15
6 14
7 14
7 14
7 15
7 15
7 15
8 16
9 16
10 16
11 16
12 16
12 17
